loss_q_net1,loss_q_net2,reward,act loss
2.5414202213287354,2.6484460830688477,-1142.6933869517966,103.51240539550781
6.075319290161133,6.345763206481934,-1141.4241560510693,101.68657684326172
188.53973388671875,187.4256591796875,-1083.624384694721,97.03583526611328
1.1338449716567993,1.0167295932769775,-1049.4412664584656,104.39515686035156
1.508062720298767,1.536812424659729,-1237.6451830719723,98.18468475341797
1.3826377391815186,1.2721619606018066,-1159.3366751318886,100.05500793457031
1.4739151000976562,1.7017409801483154,-907.9623166245294,104.25807189941406
1.963781714439392,1.737418293952942,-1214.078188694796,100.66020202636719
44.796207427978516,44.96605682373047,-1021.416694105601,102.30449676513672
5.934906482696533,6.553857326507568,-1179.3381000415357,97.70347595214844
1.8377026319503784,2.3293380737304688,-1134.7809200965773,98.72606658935547
3.165224075317383,2.9022414684295654,-1166.6738340744332,102.60643005371094
1.2958686351776123,1.3034870624542236,-1106.7084340568395,102.86341094970703
106.728271484375,106.88854217529297,-1134.5746136045618,96.87190246582031
0.7986980676651001,0.7952107787132263,-1053.0361751076082,98.75719451904297
192.07357788085938,189.67860412597656,-1137.4089753071512,97.93773651123047
5.985750198364258,3.4971094131469727,-1139.216513305722,94.08428192138672
1.9956421852111816,1.5718022584915161,-981.2925747042233,97.61095428466797
2.1875054836273193,1.592869520187378,-1029.0167731247411,100.0850830078125
200.76747131347656,200.00257873535156,-1029.9301020058365,102.98589324951172
1.4014085531234741,1.4688539505004883,-951.8835052133983,98.57953643798828
132.38046264648438,136.51956176757812,-997.6941084299156,97.91802215576172
1.4007009267807007,1.255210280418396,-829.2124671745269,102.67040252685547
142.4988250732422,140.82923889160156,-1209.3164194391973,101.07511901855469
117.35652160644531,117.06724548339844,-993.0794115113572,102.54319763183594
1.0735076665878296,0.8562955260276794,-1113.5866673932055,100.21855926513672
82.83342742919922,82.52686309814453,-1146.0867810284485,101.56092071533203
147.5333709716797,143.8448944091797,-1082.2594159259982,100.27063751220703
239.346923828125,235.21432495117188,-1037.26496701151,100.73314666748047
2.490086078643799,4.085407733917236,-1147.1261486791873,102.43690490722656
1.212294101715088,0.6452986001968384,-1049.8565812350619,97.54293823242188
131.25955200195312,130.88990783691406,-907.411183983983,100.34783172607422
1.3522460460662842,1.1332216262817383,-1052.5955482289073,97.60486602783203
0.9225995540618896,0.9284504652023315,-1010.0200343899729,98.24675750732422
8.259089469909668,5.5291032791137695,-1064.5359098851657,100.08139038085938
4.540224075317383,3.62080454826355,-1094.562155484827,98.44776153564453
1.6665457487106323,1.1217668056488037,-1030.4049956902397,96.63093566894531
1.2861881256103516,0.7539467811584473,-1250.892485732687,100.58158874511719
1.3666764497756958,2.4967830181121826,-1073.0915962770116,101.51101684570312
6.185847759246826,4.981304168701172,-1124.1848730298489,97.6112060546875
147.25086975097656,146.66653442382812,-1043.9040035824128,95.5377197265625
1.2999910116195679,2.407257080078125,-1089.024337538866,99.82609558105469
1.6603487730026245,1.7472807168960571,-1227.7160815152497,99.77255249023438
384.4255676269531,388.95587158203125,-1052.3322897092025,94.22339630126953
1.5551732778549194,2.813833713531494,-1016.1491261195706,100.09855651855469
130.80615234375,131.3089599609375,-781.5735119827308,97.64641571044922
2.862708806991577,4.777460098266602,-1135.9097380646383,90.66484069824219
148.57778930664062,148.7199249267578,-1137.2419220359911,95.2528076171875
1.2107605934143066,0.9950680136680603,-1048.2254796284726,97.91874694824219
7.687183380126953,5.292977333068848,-1114.4531480551227,92.61077880859375
4.706995487213135,4.4616193771362305,-1130.8686233857916,93.57874298095703
180.9884796142578,179.82159423828125,-1136.1959527966612,102.53495788574219
124.0371322631836,124.93954467773438,-1092.5756283005458,100.92418670654297
228.13357543945312,220.60110473632812,-1115.9492402220299,102.74452209472656
1.6494648456573486,1.9826562404632568,-1115.7204194250826,102.34158325195312
2.566035747528076,4.473271369934082,-1051.0426730526658,95.22533416748047
169.8124542236328,168.21714782714844,-1108.2836578436415,96.48084259033203
5.278432846069336,5.055668830871582,-1145.9202199040758,94.66564178466797
0.7825605273246765,1.4971392154693604,-1137.4838599586117,99.34738159179688
4.883298873901367,4.223567962646484,-1033.7128674569904,89.81328582763672
0.866480827331543,0.9165686368942261,-1004.9538877544499,97.54498291015625
1.5688525438308716,1.0120404958724976,-1114.8120506371743,102.69017028808594
93.91012573242188,94.89582824707031,-821.4343395649486,104.14323425292969
1.543785572052002,1.2835125923156738,-1025.7928981473135,98.72089385986328
5.986001014709473,2.7812812328338623,-1138.5085126991876,103.8558349609375
1.253963589668274,1.9117196798324585,-1110.9940915831282,97.81161499023438
4.078011512756348,3.6647939682006836,-1026.309620440577,98.25218200683594
0.7971315979957581,0.5917547941207886,-1136.2406224479373,99.52405548095703
218.27029418945312,218.35133361816406,-1045.5615402295682,98.21857452392578
1.252331256866455,1.6750093698501587,-1041.1972749287531,102.1146240234375
2.41036319732666,0.8004243969917297,-1122.781242147864,104.03728485107422
122.32228088378906,120.39623260498047,-1044.9697802115884,98.38102722167969
171.95132446289062,175.48216247558594,-1152.1056170055049,103.81968688964844
119.9066162109375,118.07408142089844,-1071.317703684618,98.06884002685547
2.9120090007781982,2.597688674926758,-1042.285312600942,102.30944061279297
1.5618027448654175,1.7882024049758911,-1028.5683215065699,101.19493865966797
2.1277713775634766,1.3899884223937988,-1051.352475216613,100.91535186767578
91.60689544677734,88.69082641601562,-1134.5202391947182,99.017333984375
1.7119948863983154,1.2723751068115234,-1073.9969240397627,94.98859405517578
1.2636032104492188,1.2465630769729614,-1173.4696189831375,97.8389892578125
1.3908166885375977,1.7779816389083862,-1031.6815270347606,100.94573974609375
92.89451599121094,91.6159439086914,-1027.6233828259283,98.59357452392578
64.67298126220703,64.18364715576172,-1052.4378974799347,99.975341796875
4.292741298675537,4.6040802001953125,-1064.7135646754605,97.73870086669922
2.228341817855835,1.8266435861587524,-1065.4444065128796,97.40483093261719
151.1969757080078,150.35629272460938,-1036.808149303802,97.38967895507812
3.0921835899353027,2.112804889678955,-1077.4366330074554,96.27080535888672
5.133779048919678,8.604426383972168,-1036.3100306391968,97.62726593017578
0.8852531909942627,1.230351448059082,-982.8011313636282,102.53400421142578
3.1455471515655518,2.7163219451904297,-1064.1583534934455,96.05510711669922
7.813835620880127,3.0088555812835693,-1159.3975879081195,95.56652069091797
1.4662559032440186,3.411087989807129,-1212.1081208739304,88.775634765625
1.3697947263717651,1.6057794094085693,-1138.1897929623044,98.18640899658203
2.13504958152771,1.7323397397994995,-1095.567692649415,98.72402954101562
